MMSI;Name;Call;Type
636022634;PANAMAX BREEZE;5LJS8;Cargo
563308300;MSC ANTIGUA;9V6730;Cargo
276012140;BURGERMEISTER N_MANN;ES3834;Pleasure
563305900;JULES POINT;9V6630;Cargo
636019266;WORLD PERIDOT;D5TS3;Other
632001148;APATE;3X2121;Tanker
268250702;FT SUNRISE;T7CH7;Tanker
538011841;ROSANNA;V7A3553;Cargo
440135000;SAE NURI;D8QS;Other
511101857;KRITI VIGOR;T8A5367;Tanker
511101877;GIOIA MIA;T8A5395;Tanker
247405400;LAURA BASSI;IBDS;Other
548403500;MTKR ALBERT DL;DUA3661;Tanker
341311002;LADY JASMINE;V4ZQ6;Cargo
319320300;AFTER YOU;ZGUU;Pleasure
632001149;ETHERA;3X2122;Tanker
373735000;DIAS WELL;3FFI5;Cargo
259959000;ARTEMIS ANGLER;LAGU7;Other
369371000;RONNIE MURPH;WDK5028;Local Type
275031100;LAURA;YLLR;Tug
710008236;MERCOSUL GUARUJA;PU9579;Cargo
440691000;SAEHAN MIRINAE;D8XT;Tanker
461000320;ACHILLES;A4FE9;Tanker
667002270;SAPNA;9LS1973;Tanker
563270500;GINGA MARITA;9VMA9;Tanker
667002417;PARESA;9LS2120;Cargo
574244000;THANH THUY;3WGI;Cargo
306241000;RAIZE;PJC2;Cargo
414990000;XIANG HANG 59;BPZD3;Cargo
563299500;UNITY VENTURE;9V7698;Tanker
668116214;TANHO;S9A16;Dredging
311001769;WILSON ELBE;C6IT8;Cargo
373681000;KING MILO;3FGT3;Cargo
235085294;JENISKA;2EHY3;Other
441913000;SEGERO;DSPG;Other
310867000;SAPPHIRE PRINCESS;ZCHI4;Passenger
244024014;MADEGRO SR;PF9298;Cargo
667002434;PLATON;9LS2137;Tanker
210697000;RED JAGUAR;5BNA6;Tug
441419000;STAR SURVEYOR;D7XA;Tug
273320720;BALTIKA;UBUK2;SAR
219837000;T138 POSEIDON GILNET;XP4826;Fishing
352005586;TAI ZE XING77;3E8825;Cargo
636023810;CSPC VENUS;5LPN6;Cargo
667002061;RIZVEL;9LU2864;Tanker
630001199;TULU;J5AW8;Tanker
413133000;XIN CHANG SHU;BPBG;Cargo
636025499;NAJWA;5LXT5;Cargo
620800199;BARON;D6A4199;Cargo
352005880;SMC QINGDAO;3E9057;Cargo
229789000;KIRAN CHINA;9HA3611;Cargo
477430300;NEW ODYSSEY;VRQA3;Tanker
667001628;PLATINUM;9LU2431;Cargo
538011965;DS MADRID;V7A3733;Cargo
629009716;MARATHON;C5J818;Other
352006054;TANJONG PAGAR 1;3E8523;Cargo
249767000;MINEL VARDAL;9HA2331;Tanker
355671000;BOZBURUN-M;3FRN5;Cargo
211592740;TAIFUN;DDKM2;Other
245662000;SEAZIP 9;PGYL;Other
341092002;UGAH ACE;V4RF6;Cargo
371002000;EASLINE DALIAN;HPXQ;Cargo
548156600;IRIS MIKO;DUA3718;Cargo
563292700;ZIM MOUNT FUJI;9V3039;Cargo
564721000;MMA VISION;9V8273;Tug
512236000;AMALTAL COLUMBIA;UNK;Pleasure
376427000;ANASTASIA K;J8Y4521;Pleasure
431050000;SEAJACKS ZARATAN;7KIJ;Other
210639000;GFS RHEA;5BWE6;Cargo
636025560;ZEVULUN;5LYA8;Tanker
215224000;AUDACE;9HB6585;Pleasure
273414840;OLGA;UBVO;Tanker
477015300;WHITE WANDERER;VRWG5;Cargo
354912000;AKSON SERIN;3FAM6;Cargo
422201300;DORENA;EPIY2;Tanker
636025558;SIFNOS;5LYA6;Tanker
235010620;SVITZER STANLOW;MLNF7;Tug
636024827;IINO INEOS VESTA;5LUM3;Tanker
413446790;DONG HONG HANG 3;BPZW4;Cargo
212450000;ANDEAN;5BNN2;Cargo
548773000;IRIS TRIUMPH;DYTF;Cargo
511101839;STAR REX;T8A5337;Cargo
636025662;HL VISION;5LYO2;Cargo
563304400;LUENHO;9V2617;Cargo
244314633;BLUE CHRISTINA;PH7089;Tanker
636025601;SL EAGLE;5LYG2;Cargo
305007000;SATURN A;V2YT3;Tanker
461000221;RESPECT;A4DV9;Tanker
629009704;HYPERION;C5J806;Tanker
538011930;VIKING BRASILIA;V7A3685;Cargo
311001648;JB 120;C6IE5;Other
247341800;BLUE LADY;IJHV2;Other
538011977;AGIA IRINI;V7A3753;Cargo
265022010;TINA;SG3988;Sailing
225462000;BENTAYGA CARGO;EACD;Cargo
211190000;SCHLESWIG-HOLSTEIN;DMLM;Passenger
563256700;NAVIG8 MARTINEZ;9VDA7;Tanker
228067140;LALFA II;FAH9146;Fishing
538011434;SSI CHALLENGER II;V7A2961;Cargo
255916521;POZONI;CQ2770;Cargo
273279830;BARENTS;UARD2;Tanker
563272900;ESL MOMBASA;9V8231;Cargo
352005994;OBI ISLAND;3E8492;Cargo
219733000;MAERSK ADRIATIC;OVTV2;Tanker
636093379;CHIQUITA FARMER;5LXD4;Cargo
538011709;METIS CHALLENGER;V7A3338;Cargo
636024121;HIGH TRANSPORTER;5LRB8;Tanker
563256300;NORSE SUCCESSION;9V9878;Cargo
538011922;YASA HERCULES;V7A3674;Tanker
255916540;SAMSKIP INNOVATOR;CQ2789;Cargo
311001619;SAGA HORIZON;C6IA7;Cargo
636024983;HL ALYSSA WARNER;5LVG2;Tanker
376234000;PROTUG 75;J8B6648;Tug
229254000;BEIJA FLOR;9HB3049;Pleasure
367347000;WENDY SEAA;WDD4689;Fishing
563303800;TUNSIN;9V5541;Cargo
357507000;TEXAS HARMONY;3EHX6;Cargo
629009744;SARASWATI;C5J846;Tanker
538012016;MIDEA;V7A3834;Tanker
304656000;PINTA;V2IG3;Cargo
667001416;HASAN;9LU2219;Cargo
620800220;ZEKO  Y;D6A4220;Cargo
440301000;YOKOHAMA TRADER;D7GC;Cargo
563263200;ONE SINGAPORE;9V9620;Cargo
477156500;SELENE II;VRWY7;Tanker
352006136;PEULLA;3E8589;Cargo
368042000;ODYSSEA SPIRIT;WDF8304;Cargo
311000924;NEA ELPIS;C6EK9;Cargo
357246000;HYDE PARK;3FHC5;Tanker
563242100;OCEAN EMERALD;9VAQ9;Cargo
367355240;OLD GLORY;WDE4587;Local Type
238048000;LNG CROATIA;9A2575;Tanker
503013190;SVITZER BOODIE;VJN4359;Tug
244624000;KNRM-J&T VISSER;PFAF;SAR
228460900;IGNACY JANPADEREWSKI;FMYX;Tanker
375854000;LADA 2005;J8B4824;Cargo
352005793;RIVA GLORY;3E8989;Cargo
750399000;FLEXI 2;8RAC25;Cargo
230183520;LUMINOSE;OHA5348;Sailing
224975000;TRHEINTAYCUATRO;EAKL;Tug
265634780;265634780 SE;SFE2677;Sailing
255916532;NEPI;CQ2781;Sailing
314001074;STOLYA;8PZP9;Cargo
477847600;HARMONY;VRJO4;Cargo
413622470;BAO HONG 17;BQAK3;Cargo
255916299;SIRIUS;CQ2728;Cargo
311001614;SAGA FRAM;C6HZ9;Cargo
352986189;OCEAN VIRGINIA;3E3932;Cargo
563293600;ZIM SAMMY OFER;9V3315;Cargo
538011832;UNI HORIZON;V7A3542;Cargo
314732000;SPICA STAR;8PKO3;Cargo
563277500;COSCO INDONESIA;9VMV9;Cargo
636025407;LILA KOCHI;5LXH5;Tanker
577004000;MIGHTY AWARD;YJQA7;Tanker
255916070;ROCAMAR;CQ2499;Cargo
538011641;P.MASSPORT;V7A3237;Tanker
369970069;BRAVE;NA29;Sailing
636025066;OCEAN MELODY;5LVQ5;Other
563281500;YM WARMTH;9VMY4;Cargo
538011986;PACIFIC MOON;V7A377;Tanker
613003807;ORION;TJMC129;Tanker
205148000;N350 INGRID;OPNL;Fishing
255915804;DIONI;CQ2262;Cargo
345070396;MEXICAN GIANT;XCBO6;Cargo
219026318;STELLA NOVA;OYQN;Fishing
249346000;NAVARINO;9HA4024;Cargo
227147820;KOUSMOUT;FAA6944;Sailing
241520000;MARAN ARES;SVCQ6;Tanker
563293500;ZIM RUBY;9V7761;Cargo
311001049;MARDI GRAS;C6FA2;Passenger
629009714;AQUA TITAN;C5J816;Tanker
219026535;PERLE;UNK;Pleasure
441181000;GIANT SAMBU;DSPL3;Tanker
629009760;NIGHT GLORY;C5J862;Tanker
538007206;VENETIA;V7YX2;Cargo
563288400;MAERSK NANSHA;9V3040;Cargo
620999154;BURAAQ;D6A3158;Tanker
440536000;WESTERN MARINE;D7LN;Cargo
246177000;ARGO-1;PEBK;Dredging
563302700;KEY WEST;9V7159;Cargo
548780000;APOLLO HINA;DYTS;Cargo
249781000;MIAMI LIGHT;9HA6382;Tanker
355462000;FARAH LOUISE;3EKZ2;Cargo
538002635;STAR NINA;V7KK6;Cargo
226216000;FV DAMIEN FLORENT;FNSD;Fishing
273257030;KRASNOYARSK;UAWA8;Tanker
250006158;ANTARCTIC;EIXS6;Fishing
563856000;JUMA;9V3733;Tanker
563264500;ARMADA 86 03;9V8697;Other
352005738;NORSE ZEALAND;3E8942;Cargo
538011146;FORTUNE DESTINY;V7A6657;Cargo
306267000;VERA;PJZ7;Tanker
538012026;IZAEL;V7A3850;Tug
273137500;DVINA;UCSO;Tanker
372245000;SINOWAY LILY;3FQH6;Cargo
352005950;ANGELIC BREEZE;3E8457;Cargo
268255003;JUMARD;T7CZ4;Cargo
636025287;AVRA;5LWR7;Cargo
636025664;HL PORT HEDLAND;5LYO4;Cargo
538010745;SAWASDEE DENEB;V7A7358;Cargo
245473000;ARM20 GEERTRUID ADRI;PBLR;Fishing
629009748;SEASONS I;C5J850;Tanker
563268700;EVER META;9V7676;Cargo
419093300;OFFSHORE SUPPORTER;AVCZ;Tug
630001200;SEABURG 1;J5AW9;Cargo
367547750;HIGH ISLAND;WDG5547;Local Type
235075328;TS JACK PETCHEY;2CSF6;Other
567059800;PCT;;Tanker
227485000;F/V CONNEMARA;FGSR;Fishing
636023262;LCAW QINGDAO;5LMV4;Cargo
477849700;PACIFIC TALISMAN;VROZ6;Cargo
366951350;HANNAH BODEN;WDB8006;Fishing
245471000;EEMS SEA;PHPM;Cargo
563290100;YANGZE 18;9V8183;Cargo
477463500;COSCO ASHDOD;VRMJ6;Cargo
311001760;WILSON SUND;C6IS7;Cargo
218033800;ADLER NATURE;DG3977;Passenger
211289830;LOUIS JO;DJWX2@@;Pleasure
211225390;SUEDWIND;DJZM;Passenger
273611780;KAPITAN DUDNIK;UBZY7;Fishing
211588460;AQUILA;DD7443@;Sailing
211216330;WIR;DDSX@@@;Sailing
211895090;NAVAYA;DINE2@@;Sailing
620912000;MARMARA S;D6A2921;Cargo
257038580;GRAND CANYON II;LACY8;Other
563298500;TAMBLING;9VLV3;Cargo
373487000;TIDEX;3FXN8;Cargo
477387600;IAL001;VRHW6;Cargo
242065000;AMIR MOULAY ABDALLAH;CNA3524;Fishing
273253580;AIM;UAGB8;Cargo
563303700;TIENTSIN;9V3754;Cargo
232028049;OCEAN LIFE 1;MHME4;Sailing
414899000;ZHE HAI 168;BPKL8;Cargo
273331110;CAPELLA;UBCF7;Other
319325600;VALOR;ZGVA7;Pleasure
265098000;PLEIJEL;SMWY;Other
251458000;BORKUR;TFEW;Fishing
374830000;SEIN GRACE;3EFA6;Cargo
211210160;NATO WARSHIP F215;DRAH;Military
271046822;ERTUGRUL BEY;TCA5496;Other
244830668;SEAZIP 4;PCVK;HSC
352005596;KATONG WW;3E8833;Cargo
563169800;RUBY;9V8227;Cargo
613610000;SORMOVSKIY-123;TJMC959;Pleasure
563256100;WAN HAI A18;9V8939;Cargo
314001118;NJ JUPITER;8PZV5;Cargo
271049621;LIVA IMAMOGLU;TCA6738;Cargo
314001022;NEW LIBERTY;8P2554;Cargo
461000239;DISCOVERY;A4DR6;Tanker
538011962;ARCTICA;V7A3730;Tanker
249457000;CELEBRITY XCEL;9HA6265;Passenger
636016805;MSC NADRIELY;D5HX2@@;Cargo
374280000;ARGO WIND;3FDU4;Cargo
563299600;TAEBAEK;9V3828;Tanker
339301490;HONG XIN;6YWQ2;Cargo
511100968;NOVA;T8A4187;Cargo
225992467;SALVAMAR LIBERTAS;EA6941;SAR
538011871;SSI IRRESISTIBLE;V7A3590;Cargo
314083000;WL LADOGA;8POE;Cargo
477140100;OOCL LILAC;VRWT4;Cargo
629009728;BREEZE;C5J830;Tanker
352005784;MEDKON FUN;3E8981;Cargo
563288600;MAERSK NEWARK;9V7356;Cargo
667002021;VOKKI;9LU2824;Tanker
314001145;SAMOS;8PZY8;Tanker
273279930;ANATOLIY IVANOV;UARD9;Cargo
227978000;F V MEABAN;FTNU;Other
563290900;ONE MAGDALENA;9V8858;Cargo
355004000;FAVORI;3FLO7;Cargo
265519440;JEHANDER 1;SDPK;Cargo
265018070;LINA;SFKT;Passenger
352005582;XU YUE 168;3E8821;Tanker
224128000;VB XALOC;EAQE;Tug
629009684;MYSTERY;C5J786;Tanker
636024975;GAS YONGJIANG;5LVE6;Tanker
244660877;MAGDALENA;PH7542;Cargo
244710250;TERINA B;PF4277;Tug
563199100;ARMADA 78 07;9V8704;Other
667002512;GAS SPANAKOPITA;9LS2215;Tanker
441162000;HMM GAON;D7NT;Cargo
636023632;GUANG FU;5LOR2;Cargo
245182000;SEA BANCKERT;PEER;Tug
357048000;MEDKON LTF;H3YD;Cargo
219736000;HANS MAERSK;OYLR2;Tanker
341858001;LIMOUSINE EXPRESS;V4IG6;Other
367005970;KAITLIN OLIVIA;WCY6622;Tug
247341200;MARE DIAMANTE;IJHC2;Other
268245101;THEO;T7BC6;Other
341943001;SWAN;V4LN6;Cargo
538007544;CENTRAL;V7MR9;Tanker
228461800;JOZEF PILSUDSKI;FMZA;Tanker
629009742;MONTE 1;C5J844;Tanker
245766000;SCHELDEVLIET;PDOE;Cargo
227263120;MALO;FAC2243;Pleasure
629009644;SAKINA;C5J746;Tanker
461000243;VALERA;A4DS5;Tanker
273254130;LITEYNY PROSPECT;UAAA8;Tanker
228333800;BONNETROSESOLOSAILOR;FLRR;Pleasure
477749800;JIN YUE;VRGS7;Cargo
232007164;NEW DAWN;UNK;Pleasure
563299900;LAUTOKA CHIEF;9V3567;Cargo
525401386;BRABO;YDSD2;Other
244790091;SC ROTTERDAM;PCTW;HSC
668116261;XIN QUAN;S9Z8;Cargo
259955000;RYGERTROLL;3YWR;HSC
412047180;BAO HONG 18;BQBO8;Cargo
228029800;JEAN ANGO;FIES;Other
232053218;FARRA AISLING;MOTV4;HSC
247422000;ANTONELLO;IKVS;Other
235116983;EFFY.D;2JLS8;Other
314698000;RODOPI;8PFO4;Cargo
305739000;RADBOD;V2IE6;Cargo
249004000;ALONDRA;9HA6059;Cargo
215523000;MY WAY V;9HA5157;Pleasure
235076854;SP PATHFINDER;2CYO4;Law Enforcement
255915921;FAIRPLAY XIV;CQ2379;Tug
215883000;MARIA DOLORES;9HBZ8;HSC
232027110;LORD OF THE HIGHLAND;MHCT6;Other
311001770;LETO;C6IT9;Cargo
232026731;GOOD COMPANY;MGYW4;Pleasure
419383000;SAGAR BHUSHAN;VVGF;Other
477141700;ZHEN HUA 25;VRDX3;Cargo
319313500;PERLA LUNAR;ZGUL8;Pleasure
441631000;TY NOBLE;DSQM9;Cargo
319336000;M/Y YTL PRINCESS;ZHGW4;Pleasure
218020020;VB BISON;DMEK;Tug
563298700;LALLY SCHULTE;9V7697;Cargo
477113200;HIMALIA;VRWK4;Tanker
548774000;AUSTIN TRADER;DYTG;Cargo
305776000;BBC OPAL;V2FR9;Cargo
511101394;DOGANBEY;T8A4746;Cargo
419902275;SHIVANSH SHAMBHAVI;8TBX2;Other
249245000;COSTAS P;9HA6191;Tanker
636025448;MSC NERANO;5LXM8;Cargo
255915880;AGERI;CQ2338;Cargo
275563000;CEG ORBIT;YLST;Cargo
461000282;QASR;A4FA6;Tanker
255915953;GEM STAR;CQ2411;Cargo
636024373;SPM VARUNA;5LSH2;Other
310839000;GH KAHLO;ZCHE8;Cargo
574936000;VTV DRAGON;XVAP;Cargo
255916522;RIO FYN;CQ2771;Tanker
577427000;HONGSHENG;YJRC2;Cargo
255916308;SEA RAKER;CQ2737;Tanker
413616990;SHENG CHANG 777;BPZQ6;Cargo
629009746;LION I;C5J848;Tanker
667002017;ELYTE;9LU2820;Tanker
232008656;TIRRICK;MBER9;Tug
629009676;MERU;C5J778;Tanker
232005420;F V GEESKE;MMVD6;Fishing
232058597;LETTIE PG;MRJT6;Tanker
232013243;WINDCAT 41;MCKB8;HSC
553112076;SL COOK;P2V5875;Towing (Long)
352005683;NORSE OZUKUMA;3E8903;Cargo
241222000;UNION MARINER;SVBP5;Cargo
636025524;ARCHANGELOS MICHAEL;5LXW6;Tanker
667002004;GARASAN;9LU2807;Tanker
244020374;BREUGHEL;PCKS;Dredging
636017305;KEN MOONYS;D5KG8;Cargo
563295700;SALVADOR EXPRESS;9V3852;Cargo
477128700;OOCL VIOLET;VRWP6;Cargo
244850226;FWN SKY;PCZW;Cargo
636093393;BEIRA;005LYJ5;Cargo
667002027;NORELIA;9LU2830;Tanker
563292300;ZIM MOUNT BLANC;9V5015;Cargo
352978174;KAI HANG;3E2407;Cargo
249168000;CMA CGM NIAGARA;9HA4133;Cargo
563293100;ZIM MOUNT RAINIER;9V3032;Cargo
563291700;ZIM CORAL;9V2866;Cargo
636025054;KING GALLOP;5LVO9;Cargo
352003531;FENG HAI;3E5183;Cargo
205519690;FARO;OT5196;SAR
511101842;YONG CHANG SHUN HANG;T8A5343;Tanker
257999211;BB POWER;JXYO;Tug
511843000;VOLGO-DON 5021;T8A2984;Cargo
232059312;PRESTO;MROV6;HSC
563286200;MAERSK NEW DELHI;9V3403;Cargo
314001146;BOBIK;8PZY9;Cargo
255916083;HELGA G.;CQ2512;Cargo
232060289;FLASH;UNK;Pleasure
636093377;BBC PLUTO;5LWZ6;Cargo
610107082;RUNA;TYC82;Tanker
235085081;WAVEDANCER OF PORTS;MPXL7;Sailing
256487000;SALINA BAY;9HVP8;Tanker
338221000;OVERSEAS BOSTON;WJBU;Tanker
352005980;NORD BAY;3E8481;Cargo
312407000;SUN GAS;V3WL4;Tanker
211576900;NORDERGRUC4;DLJV;Tug
219065000;L518ANNETTE;OWDX;Fishing
235088016;SEANNA;2ETL3;Pleasure
440097000;SEIN SKY;DSRO7;Cargo
255915703;WINDEA CURIE;CQ2161;Other
563277200;COSCO DEVELOPMENT;9VMX5;Cargo
636023818;CSPC GEMINI;5LPO6;Cargo
257905000;NJORD KYA;JXMO;Fishing
255916298;POLSTEAM LEBSKO;CQ2727;Cargo
636024960;SEACON OCEANIA;5LVC9;Cargo
268250302;NAUTICA;T7CH3;Cargo
677047700;ARIA;5IM577;Cargo
247416400;GRANDE TIANJIN;IBDU;Cargo
256004653;OCEAN ANGEL;9HA6311;Pleasure
629009622;ASTRAL;C5J724;Tanker
245849000;PLATFORM J6A;PEYV;Other
273217060;VENGERY;SSD;Other
636025254;AFAR STAR;5LWN9;Cargo
629009650;SABINA;C5J752;Tanker
636019336;FSL SINGAPORE;D5UA9;Cargo
563279200;SEASPAN BENEFACTOR;9VMX3;Cargo
636025556;CELERINA;5LYA4;Cargo
538011758;CETUS SEI;V7A3421;Cargo
245012000;KOLLAND;PDZF;Cargo
235070759;SD RELIABLE;2BZL7;Tug
636093362;ROSSANA;D5LN9;Cargo
257099970;SYNNOVE KNUTSEN;LAHO8;Tanker
235000920;RUBY STAR;UNK;Sailing
636025021;EKMEN SKY;5LVK7;Cargo
610107116;BORACAY;TYD16;Tanker
538011572;LEFTERIS T;V7A3145;Cargo
629009632;GRIF;C5J734;Tanker
667002024;NAGARJUNA;9LU2827;Tanker
211130180;GENOVA EXPRESS;DDPJ2;Cargo
311001561;STAR OCEAN;C6HT6;Cargo
256459000;PERISTIL;9HA584;Cargo
211517600;SERENITY;DJ4398;Tanker
244725817;JANJO;PI9133;Cargo
461000219;AMAZON;A4DN4;Tanker
232061862;CAESAREA TRADER;MSHN7;Cargo
205563690;CADENSIA;OT5636;Other
269057061;APHRODITE;PD2233;Tanker
244050411;INDIGO 2;PE4062;Cargo
305003300;NEUDORF;V2B2003;Cargo
255915861;REGINE;CQ2319;Cargo
636025356;HARRIER S;5LXA8;Cargo
232058338;SEAXE;MRIG4;Pilot
205335970;PAPA CHARLIE;OQ3359;Sailing
229865000;CMA CGM DAVAO;9HA5617;Cargo
412099000;WEI XIAO TIAN SHI;BOAS7;Other
538009448;MAGIC PERSEUS;V7A4758;Cargo
235012718;CONCORDE;MBVD9;Sailing
630001066;MERA QUEEN;J5AI1;Cargo
235001170;FV MIA JANE W;ZQWY7;Fishing
227873000;F V ARC EN CIEL 3;FIKA;Fishing
225999047;SALVAMAR NAOS;EA-7871;SAR
319027800;ZCYR9;UNK;Sailing
241675000;KOHYLI;SVA9259;Tanker
636025018;MSC INSA;5LVK4;Cargo
538011982;JAG AMOL;V7A3764;Cargo
538011692;PACIFIC WEALTH;V7A3311;Cargo
205744000;VASCO DA GAMA;ORST;Other
235052171;WATERGAW;MQAL;Pleasure
232014949;SUMMER ROSE OB141;MCXO4;Fishing
212541000;EDT ZENON;5BLV2;Tug
356869000;CAWTHORNE;3ETA9;Tanker
246198000;EUROPA;PDZS;Sailing
477025900;YU DE;VRWI8;Cargo
232055808;KRAKEN;MPLY7;Passenger
563271300;VELA;9VET7;Tanker
563287500;MAERSK GIBRALTAR;9VGD2;Cargo
271040008;BERNARD A;TCWN3;Cargo
620999964;RANGE VALE;D6A3964;Tanker
629009604;RORA;C5J706;Tanker
613911403;ARVES OIL;TJM5PG;Tanker
230049000;FELIX C;OJVI;Towing
636025473;STOLT CALLUNA;5LXQ3;Tanker
219020398;SKOVEN;OWOY2;Other
413615970;ZHONG QUAN 9;BQAR8;Cargo
461000321;DESTAN;A4JN;Tanker
477685600;HAN HE;VRGH5;Cargo
636023815;CSPC SKYLINE;5LPO3;Cargo
232046426;HST SWANSEA;MNGM8;HSC
245389000;CORAL ACROPORA;PCIG;Tanker
351962000;ORIENTAL EMERALD;3FBC4;Cargo
432522000;CHIKYU;JRAJ;Other
352005659;INTELLIGENCE DIVA;3E8883;Cargo
232013701;OUR DAVID GEORGE;MCNI8;Fishing
371793000;A HOUOU;3FOV9;Cargo
273253130;ANATOLY KOLODKIN;UAAA7;Tanker
306269000;BELMA;PJE5;Tanker
352005224;GOLDEN ORIENT;3E8372;Cargo
314001138;SING;8PZX9;Cargo
272896200;BLUE 4;BLUE 4;Military
511101633;LERZAN K;T8A5093;Passenger
351019000;HOLLY DEVELOPER;HP9499;Cargo
538072410;AMOR A VIDA;V7A3178;Pleasure
219018788;CARRIER;OWOP2;Other
419692000;GREATSHIP DIPTI;AUTI;Cargo
636025605;ANNA-BARBARA;D5AD4;Cargo
334859000;GUNEY;HQZL3;Cargo
577078000;AGATE;YJRB2;Tanker
235115556;TIGER MOTH;MSQV3;Sailing
247000001;REGINA SECONDA;IJYG2;Fishing
273317010;OKHOTSK;UDWT;Cargo
210328000;FULMAR EXPLORER;5BKQ5;Other
249741000;CMA CGM DA NANG;9HA6371;Cargo
231899000;VERMLAND;OZ2220;Cargo
339300720;VICTORIA DEL MAR;6YRO2;Pleasure
268245002;MARY ANN;T7BP7;Other
352005216;HOANG ANH 02;3E8366;Cargo
232050960;FARRA EITHNE;MOJK3;HSC
563289200;YM WREATH;9V3240;Cargo
231863000;BAKKANES;OZ2200;Other
259795000;SIDDIS MARINER;LAIY3;Other
305006400;OPAL;V2C2006;Cargo
248262000;ZEPHYR VENTURE;9HA4582;Cargo
620800018;MARABELLA SUN;D6A4018;Tanker
268257603;CANGA STAR;T7DC6;Cargo
255916296;OSLO CARRIER 3;CQ2725;Cargo
620999164;KHORYV;D6A3168;Cargo
371950000;MIKHAIL DUDIN;3FHO9;Cargo
247447600;FERDINANDO MORACE;IOKS2;HSC
357404000;BMC PANDORA;H3GP;Cargo
622115001;AIDA 4;SSET;Other
273335960;FRIO AGATES;UGKH;Cargo
636093319;RT TANNAT;5LSO2;Cargo
232002653;SD WARDEN;GACZ;Cargo
268255103;MED EXPRESS;T7CZ5;Passenger
629009634;SIERRA;C5J736;Tanker
620800138;EVANA;D6A4138;Tanker
636025604;LION;8P2234;Cargo
664271000;ARTZA;S7JT;Fishing
211224140;NORDSEE;DBEM;Other
636025043;HG STEWART;5LVN5;Cargo
314922000;DSM ROSE;8P2394;Cargo
273514800;LLV GEMMA;UCFT;Fishing
310869000;STAR PRINCESS;ZCHE4;Passenger
366772960;WSF KITTITAS;WYQ9302;Passenger
228216510;CR1007;FAK8412;Pleasure
650630000;NAVIGATOR RIDGE;C9N143;Tanker
538011213;PRINCESS EIRINI;V7A6795;Cargo
577076000;RIZECEM;YJQX5;155
257728000;OCEANIC VEGA;LCHQ3;Other
273399340;NORTHERN WAVE;UAQY;Other
273343920;VARANDEY;UHLY;Other
352005776;CAPTAIN PANAGIS;HOA4826;Cargo
563270600;CLIPPER MALLORCA;9VC02;Cargo
563268400;FATH AL KHAIR;9V9761;Tanker
563271500;DRACO;9VET6;Tanker
228494700;TOPAZE EXPRESS;FOZB;HSC
477107100;GREENTEC;VRDQ4;Cargo
352005831;VAMS ATLAN;3E9020;Cargo
538011708;STARRY NIGHT;V7A3337;Cargo
367370780;COHO;WDG9737;Local Type
256429000;LA LA LAND;9HA5834;Pleasure
367015060;SOUTHERN DAWN;WDM6974;Tug
255805823;AUCANADA TMA;CQUB;Cargo
240639100;PERSE DC?0  R;SVB5161;Cargo
636021505;XI YUAN;5LEG6;Cargo
229607000;APL SAIPAN;9HA5536;Cargo
620800099;SIONA;D6A4099;Tanker
441736000;HYUNDAI INTEGRAL;D7HI;Cargo
232055453;HAPPY BUNNY;MPIR8;Pleasure
249945000;IOLCOS PRIDE;9HA2089;Cargo
577674000;VIREL;YJRC9;Tanker
352003825;CHANG TENG;3E5911;Cargo
563289500;MAERSK NINGBO;9V7352;Cargo
230182970;PANACEA;OHA5250;Pleasure
636025603;SL HAWK;5LYG4;Cargo
352005759;SUN ISLAND;3E8960;Cargo
259417000;JULSUND;LMSC;Passenger
273259630;SAKHALIN;UAZA5;Tanker
538011748;APOLLONIS;V7A3401;Cargo
636024327;GAS MILANO;5LSB5;Tanker
414513000;MING XI EN DIAN;BOQE2;Cargo
412218000;XIANG TAI KOU;BQID7;Cargo
629009646;CANARA;C5J748;Tanker
357570000;GLOBAL JUPITER;3EUG8;Tanker
352001853;SEA PLAIN 8;3E2765;Cargo
538011859;AM PURPOSE;V7A3575;Cargo
629009628;SIKAR;C5J730;Tanker
636025409;LISA GLORY;5LXH7;Cargo
273319940;HERMES;UFYE;Other
249750000;BWEK TENERIFE;9HA6372;Tanker
538011373;WECO MEMPHIS BELLE;V7A7035;Tanker
636020319;OSV GENESIS;D5YR5;Other
273326830;KHOLMOGORY;UBYK8;Fishing
257688000;GARDAR;3YBM;Fishing
577673000;R LINE;YJRC4;Cargo
538011782;SEA LIBRA;V7A3453;Cargo
355677000;MIGHTY STAR;HOKI;Cargo
629009678;EMINENT;C5J780;Tanker
563282700;LEICESTER;9V5651;Tanker
352004039;GUO HAI SAN LONG  3;3E5423;Cargo
273331580;VALENTIN GRUZDEV;UEHB;Tanker
273251530;ANTARKTIKA;UAYA2;Tanker
636093368;NEW YORK EXPRESS;5LVY6;Cargo
563007100;MP ULTRAMAX2;9V5107;Cargo
636025071;HL SEA EAGLE;5LVR2;Tanker
227643640;F/V BLACK PEARL II;UNK;Fishing
477155100;BYD ZHENGZHOU;VRWX3;Cargo
373190000;TTM HARVEST;3FKJ;WIG
563290700;ONE FRONTIER;9V2786;Cargo
636024313;SEA ADVENTURE;5LRZ7;Tanker
636024933;AMADORA;5LUZ5;Cargo
341324002;VUSAL MAHARRAMOV;V4AD7;Cargo
511101789;SILVER WIND;T8A5277;Cargo
241267000;CORINNA;SVBT9;Cargo
477815400;COSCO JINGGANGSHAN;VRHB8;Cargo
